ID,monthly_income,immovables,has_tesla,employment_situation,credit_score
188817,>1000,0,yes,self-employed,600
188918,>1000,>2,no,self-employed,600
188995,>1000,>2,no,self-employed,600
189301,>1000,0,yes,self-employed,600
189303,>1000,>2,no,self-employed,600
189337,>1000,>2,no,self-employed,600
189371,>1000,0,yes,self-employed,600
189607,>1000,>2,no,self-employed,600
189623,>1000,>2,no,self-employed,600
189684,>1000,>2,no,self-employed,600
189701,>1000,>2,no,self-employed,600
189713,>1000,0,yes,self-employed,600
189794,>1000,0,yes,self-employed,600
189821,>1000,>2,no,self-employed,600
189884,>1000,>2,no,self-employed,600
190005,>1000,0,yes,self-employed,600
190033,>1000,>2,no,self-employed,600
190073,>1000,0,yes,self-employed,600
190223,>1000,0,yes,self-employed,600
190425,>1000,>2,no,self-employed,600
190457,>1000,>2,no,self-employed,600
190569,>1000,0,yes,self-employed,600
190838,>1000,>2,no,self-employed,600
190874,>1000,>2,no,self-employed,600
190917,>1000,>2,no,self-employed,600
190918,>1000,>2,no,self-employed,600
190922,>1000,>2,no,self-employed,600
190980,>1000,0,yes,self-employed,600
191121,>1000,>2,no,self-employed,600
191150,>1000,>2,no,self-employed,600
191159,>1000,>2,no,self-employed,600
191386,>1000,>2,no,self-employed,600
191835,>1000,>2,no,self-employed,600
191869,>1000,>2,no,self-employed,600
191891,>1000,0,yes,self-employed,600
191931,>1000,0,yes,self-employed,600
191978,>1000,>2,no,self-employed,600
192063,>1000,>2,no,self-employed,600
192123,>1000,>2,no,self-employed,600
192158,>1000,>2,no,self-employed,600
192181,>1000,>2,no,self-employed,600
192247,>1000,>2,no,self-employed,600
192280,>1000,>2,no,self-employed,600
192422,>1000,>2,no,self-employed,600
192435,>1000,>2,no,self-employed,600
192480,>1000,>2,no,self-employed,600
192486,>1000,0,yes,self-employed,600
192676,>1000,0,yes,self-employed,600
192778,>1000,>2,no,self-employed,600
192798,>1000,>2,no,self-employed,600
192906,>1000,0,yes,self-employed,600
193132,>1000,>2,no,self-employed,600
193391,>1000,>2,no,self-employed,600
193443,>1000,>2,no,self-employed,600
193506,>1000,0,yes,self-employed,600
193742,>1000,>2,no,self-employed,600
193834,>1000,>2,no,self-employed,600
193897,>1000,>2,no,self-employed,600
194094,>1000,>2,no,self-employed,600
194210,>1000,0,yes,self-employed,600
194312,>1000,>2,no,self-employed,600
194386,>1000,>2,no,self-employed,600
194696,>1000,0,yes,self-employed,600
194697,>1000,>2,no,self-employed,600
194733,>1000,>2,no,self-employed,600
194765,>1000,0,yes,self-employed,600
195006,>1000,>2,no,self-employed,600
195100,>1000,>2,no,self-employed,600
195112,>1000,0,yes,self-employed,600
195194,>1000,0,yes,self-employed,600
195219,>1000,>2,no,self-employed,600
195282,>1000,>2,no,self-employed,600
195400,>1000,0,yes,self-employed,600
195433,>1000,>2,no,self-employed,600
195470,>1000,0,yes,self-employed,600
195620,>1000,0,yes,self-employed,600
195807,>1000,>2,no,self-employed,600
195838,>1000,>2,no,self-employed,600
195944,>1000,0,yes,self-employed,600
196185,>1000,0,yes,self-employed,600
196226,>1000,>2,no,self-employed,600
196260,>1000,>2,no,self-employed,600
196299,>1000,>2,no,self-employed,600
196300,>1000,>2,no,self-employed,600
196304,>1000,>2,no,self-employed,600
196364,>1000,0,yes,self-employed,600
196405,>1000,>2,no,self-employed,600
196502,>1000,>2,no,self-employed,600
196533,>1000,>2,no,self-employed,600
196541,>1000,>2,no,self-employed,600
196772,>1000,>2,no,self-employed,600
197222,>1000,>2,no,self-employed,600
197256,>1000,>2,no,self-employed,600
197280,>1000,0,yes,self-employed,600
197323,>1000,0,yes,self-employed,600
197372,>1000,>2,no,self-employed,600
197458,>1000,>2,no,self-employed,600
197518,>1000,>2,no,self-employed,600
197555,>1000,>2,no,self-employed,600
197577,>1000,>2,no,self-employed,600
197641,>1000,>2,no,self-employed,600
197671,>1000,>2,no,self-employed,600
197814,>1000,>2,no,self-employed,600
197826,>1000,>2,no,self-employed,600
197870,>1000,>2,no,self-employed,600
197878,>1000,0,yes,self-employed,600
198066,>1000,0,yes,self-employed,600
198172,>1000,>2,no,self-employed,600
198194,>1000,>2,no,self-employed,600
198226,>1000,>2,no,self-employed,600
198305,>1000,0,yes,self-employed,600
198520,>1000,>2,no,self-employed,600
198783,>1000,>2,no,self-employed,600
198836,>1000,>2,no,self-employed,600
198902,>1000,0,yes,self-employed,600
199134,>1000,>2,no,self-employed,600
199226,>1000,>2,no,self-employed,600
199292,>1000,>2,no,self-employed,600
199493,>1000,>2,no,self-employed,600
199613,>1000,0,yes,self-employed,600
199715,>1000,>2,no,self-employed,600
199795,>1000,>2,no,self-employed,600
200110,>1000,0,yes,self-employed,600
200150,>1000,>2,no,self-employed,600
200184,>1000,0,yes,self-employed,600
200427,>1000,>2,no,self-employed,600
200445,>1000,>2,no,self-employed,600
200508,>1000,>2,no,self-employed,600
200523,>1000,>2,no,self-employed,600
200536,>1000,0,yes,self-employed,600
200617,>1000,0,yes,self-employed,600
200645,>1000,>2,no,self-employed,600
200711,>1000,>2,no,self-employed,600
200831,>1000,0,yes,self-employed,600
200862,>1000,>2,no,self-employed,600
200901,>1000,0,yes,self-employed,600
201253,>1000,>2,no,self-employed,600
201286,>1000,>2,no,self-employed,600
201635,>1000,0,yes,self-employed,600
201674,>1000,>2,no,self-employed,600
201706,>1000,>2,no,self-employed,600
201746,>1000,>2,no,self-employed,600
201747,>1000,>2,no,self-employed,600
201751,>1000,>2,no,self-employed,600
201812,>1000,0,yes,self-employed,600
201951,>1000,>2,no,self-employed,600
201979,>1000,>2,no,self-employed,600
201988,>1000,>2,no,self-employed,600
202222,>1000,>2,no,self-employed,600
202678,>1000,>2,no,self-employed,600
202715,>1000,>2,no,self-employed,600
202743,>1000,0,yes,self-employed,600
202786,>1000,0,yes,self-employed,600
202835,>1000,>2,no,self-employed,600
202914,>1000,>2,no,self-employed,600
202974,>1000,>2,no,self-employed,600
203010,>1000,>2,no,self-employed,600
203033,>1000,>2,no,self-employed,600
203092,>1000,>2,no,self-employed,600
203122,>1000,>2,no,self-employed,600
203265,>1000,>2,no,self-employed,600
203323,>1000,>2,no,self-employed,600
203331,>1000,0,yes,self-employed,600
203627,>1000,>2,no,self-employed,600
203648,>1000,>2,no,self-employed,600
203678,>1000,>2,no,self-employed,600
203757,>1000,0,yes,self-employed,600
203974,>1000,>2,no,self-employed,600
204232,>1000,>2,no,self-employed,600
204286,>1000,>2,no,self-employed,600
204351,>1000,0,yes,self-employed,600
204579,>1000,>2,no,self-employed,600
204670,>1000,>2,no,self-employed,600
204732,>1000,>2,no,self-employed,600
204933,>1000,>2,no,self-employed,600
205046,>1000,0,yes,self-employed,600
205149,>1000,>2,no,self-employed,600
205221,>1000,>2,no,self-employed,600
205537,>1000,0,yes,self-employed,600
205539,>1000,>2,no,self-employed,600
205576,>1000,>2,no,self-employed,600
205611,>1000,0,yes,self-employed,600
205853,>1000,>2,no,self-employed,600
205868,>1000,>2,no,self-employed,600
205928,>1000,>2,no,self-employed,600
205949,>1000,>2,no,self-employed,600
205964,>1000,0,yes,self-employed,600
206044,>1000,0,yes,self-employed,600
206068,>1000,>2,no,self-employed,600
206131,>1000,>2,no,self-employed,600
206244,>1000,0,yes,self-employed,600
206271,>1000,>2,no,self-employed,600
206309,>1000,0,yes,self-employed,600
206463,>1000,0,yes,self-employed,600
206656,>1000,>2,no,self-employed,600
206691,>1000,>2,no,self-employed,600
206802,>1000,0,yes,self-employed,600
207035,>1000,0,yes,self-employed,600
207077,>1000,>2,no,self-employed,600
207109,>1000,>2,no,self-employed,600
207148,>1000,>2,no,self-employed,600
207149,>1000,>2,no,self-employed,600
207153,>1000,>2,no,self-employed,600
207210,>1000,0,yes,self-employed,600
207249,>1000,>2,no,self-employed,600
207339,>1000,>2,no,self-employed,600
207370,>1000,>2,no,self-employed,600
207378,>1000,>2,no,self-employed,600
207606,>1000,>2,no,self-employed,600
208045,>1000,>2,no,self-employed,600
208082,>1000,>2,no,self-employed,600
208111,>1000,0,yes,self-employed,600
208152,>1000,0,yes,self-employed,600
208202,>1000,>2,no,self-employed,600
208281,>1000,>2,no,self-employed,600
208341,>1000,>2,no,self-employed,600
208378,>1000,>2,no,self-employed,600
208396,>1000,>2,no,self-employed,600
208458,>1000,>2,no,self-employed,600
208487,>1000,>2,no,self-employed,600
208633,>1000,>2,no,self-employed,600
208646,>1000,>2,no,self-employed,600
208692,>1000,>2,no,self-employed,600
208699,>1000,0,yes,self-employed,600
208891,>1000,0,yes,self-employed,600
209000,>1000,>2,no,self-employed,600
209021,>1000,>2,no,self-employed,600
209053,>1000,>2,no,self-employed,600
209128,>1000,0,yes,self-employed,600
209346,>1000,>2,no,self-employed,600
209599,>1000,>2,no,self-employed,600
209651,>1000,>2,no,self-employed,600
209716,>1000,0,yes,self-employed,600
209953,>1000,>2,no,self-employed,600
210050,>1000,>2,no,self-employed,600
210109,>1000,>2,no,self-employed,600
210431,>1000,0,yes,self-employed,600
210535,>1000,>2,no,self-employed,600
210922,>1000,0,yes,self-employed,600
210924,>1000,>2,no,self-employed,600
210962,>1000,>2,no,self-employed,600
210993,>1000,0,yes,self-employed,600
211233,>1000,>2,no,self-employed,600
211313,>1000,>2,no,self-employed,600
211332,>1000,>2,no,self-employed,600
211346,>1000,0,yes,self-employed,600
211426,>1000,0,yes,self-employed,600
211449,>1000,>2,no,self-employed,600
211514,>1000,>2,no,self-employed,600
211628,>1000,0,yes,self-employed,600
211658,>1000,>2,no,self-employed,600
211697,>1000,0,yes,self-employed,600
212043,>1000,>2,no,self-employed,600
212078,>1000,>2,no,self-employed,600
212186,>1000,0,yes,self-employed,600
212419,>1000,0,yes,self-employed,600
212461,>1000,>2,no,self-employed,600
212495,>1000,>2,no,self-employed,600
212536,>1000,>2,no,self-employed,600
212540,>1000,>2,no,self-employed,600
212595,>1000,0,yes,self-employed,600
212639,>1000,>2,no,self-employed,600
212739,>1000,>2,no,self-employed,600
212768,>1000,>2,no,self-employed,600
213001,>1000,>2,no,self-employed,600
213443,>1000,>2,no,self-employed,600
213478,>1000,>2,no,self-employed,600
213505,>1000,0,yes,self-employed,600
213548,>1000,0,yes,self-employed,600
213601,>1000,>2,no,self-employed,600
213682,>1000,>2,no,self-employed,600
213744,>1000,>2,no,self-employed,600
213782,>1000,>2,no,self-employed,600
213805,>1000,>2,no,self-employed,600
213869,>1000,>2,no,self-employed,600
214046,>1000,>2,no,self-employed,600
214057,>1000,>2,no,self-employed,600
214106,>1000,>2,no,self-employed,600
214114,>1000,0,yes,self-employed,600
214310,>1000,0,yes,self-employed,600
214413,>1000,>2,no,self-employed,600
214434,>1000,>2,no,self-employed,600
214465,>1000,>2,no,self-employed,600
214549,>1000,0,yes,self-employed,600
214774,>1000,>2,no,self-employed,600
215026,>1000,>2,no,self-employed,600
215079,>1000,>2,no,self-employed,600
215140,>1000,0,yes,self-employed,600
215383,>1000,>2,no,self-employed,600
215470,>1000,>2,no,self-employed,600
215536,>1000,>2,no,self-employed,600
215737,>1000,>2,no,self-employed,600
215854,>1000,0,yes,self-employed,600
215957,>1000,>2,no,self-employed,600
216144,>1000,>2,no,self-employed,600
216221,>1000,0,yes,self-employed,600
216245,>1000,>2,no,self-employed,600
216252,>1000,0,yes,self-employed,600
216445,>1000,>2,no,self-employed,600
216618,>1000,>2,no,self-employed,600
216705,>1000,0,yes,self-employed,600
216764,>1000,>2,no,self-employed,600
216936,>1000,>2,no,self-employed,600
216981,>1000,>2,no,self-employed,600
217030,>1000,>2,no,self-employed,600
217062,>1000,>2,no,self-employed,600
217080,>1000,>2,no,self-employed,600
217081,>1000,>2,no,self-employed,600
217083,>1000,0,yes,self-employed,600
217123,>1000,>2,no,self-employed,600
217169,>1000,>2,no,self-employed,600
217431,>1000,>2,no,self-employed,600
217455,>1000,>2,no,self-employed,600
217618,>1000,>2,no,self-employed,600
217645,>1000,>2,no,self-employed,600
217713,>1000,>2,no,self-employed,600
217779,>1000,>2,no,self-employed,600
217829,>1000,0,yes,self-employed,600
217911,>1000,0,yes,self-employed,600
217924,>1000,>2,no,self-employed,600
217937,>1000,0,yes,self-employed,600
218016,>1000,>2,no,self-employed,600
218058,>1000,0,yes,self-employed,600
218066,>1000,>2,no,self-employed,600
218140,>1000,>2,no,self-employed,600
218550,>1000,0,yes,self-employed,600
218558,>1000,0,yes,self-employed,600
218601,>1000,>2,no,self-employed,600
218612,>1000,>2,no,self-employed,600
218763,>1000,>2,no,self-employed,600
218895,>1000,>2,no,self-employed,600
218957,>1000,>2,no,self-employed,600
219137,>1000,>2,no,self-employed,600
219147,>1000,>2,no,self-employed,600
219207,>1000,>2,no,self-employed,600
219301,>1000,>2,no,self-employed,600
219345,>1000,0,yes,self-employed,600
219463,>1000,0,yes,self-employed,600
219823,>1000,>2,no,self-employed,600
219835,>1000,>2,no,self-employed,600
219963,>1000,>2,no,self-employed,600
220045,>1000,>2,no,self-employed,600
220148,>1000,0,yes,self-employed,600
220612,>1000,>2,no,self-employed,600
220688,>1000,>2,no,self-employed,600
220816,>1000,>2,no,self-employed,600
220828,>1000,>2,no,self-employed,600
221017,>1000,0,yes,self-employed,600
221260,>1000,0,yes,self-employed,600
221321,>1000,>2,no,self-employed,600
221329,>1000,>2,no,self-employed,600
221405,>1000,>2,no,self-employed,600
221582,>1000,>2,no,self-employed,600
221660,>1000,0,yes,self-employed,600
221867,>1000,>2,no,self-employed,600
222066,>1000,>2,no,self-employed,600
222168,>1000,>2,no,self-employed,600
222224,>1000,0,yes,self-employed,600
222297,>1000,>2,no,self-employed,600
222357,>1000,0,yes,self-employed,600
222411,>1000,>2,no,self-employed,600
222453,>1000,>2,no,self-employed,600
222624,>1000,>2,no,self-employed,600
222639,>1000,0,yes,self-employed,600
222819,>1000,0,yes,self-employed,600
222893,>1000,>2,no,self-employed,600
223031,>1000,>2,no,self-employed,600
223129,>1000,0,yes,self-employed,600
223231,>1000,>2,no,self-employed,600
223379,>1000,>2,no,self-employed,600
223543,>1000,>2,no,self-employed,600
223670,>1000,0,yes,self-employed,600
223861,>1000,>2,no,self-employed,600
223930,>1000,>2,no,self-employed,600
223944,>1000,0,yes,self-employed,600
224003,>1000,0,yes,self-employed,600
224189,>1000,>2,no,self-employed,600
224341,>1000,0,yes,self-employed,600
224349,>1000,>2,no,self-employed,600
224581,>1000,>2,no,self-employed,600
224684,>1000,>2,no,self-employed,600
224724,>1000,>2,no,self-employed,600
224916,>1000,0,yes,self-employed,600
224933,>1000,>2,no,self-employed,600
225146,>1000,>2,no,self-employed,600
225152,>1000,>2,no,self-employed,600
225167,>1000,>2,no,self-employed,600
225240,>1000,>2,no,self-employed,600
225269,>1000,>2,no,self-employed,600
225316,>1000,>2,no,self-employed,600
225372,>1000,>2,no,self-employed,600
225437,>1000,>2,no,self-employed,600
225450,>1000,0,yes,self-employed,600
225708,>1000,>2,no,self-employed,600
225822,>1000,>2,no,self-employed,600
225848,>1000,>2,no,self-employed,600
225884,>1000,>2,no,self-employed,600
226149,>1000,0,yes,self-employed,600
226406,>1000,>2,no,self-employed,600
226443,>1000,>2,no,self-employed,600
226460,>1000,>2,no,self-employed,600
226729,>1000,>2,no,self-employed,600
226752,>1000,0,yes,self-employed,600
226929,>1000,>2,no,self-employed,600
227043,>1000,0,yes,self-employed,600
227047,>1000,>2,no,self-employed,600
227174,>1000,0,yes,self-employed,600
227366,>1000,>2,no,self-employed,600
227383,>1000,>2,no,self-employed,600
227462,>1000,>2,no,self-employed,600
227508,>1000,0,yes,self-employed,600
227583,>1000,0,yes,self-employed,600
227668,>1000,>2,no,self-employed,600
227671,>1000,>2,no,self-employed,600
227879,>1000,>2,no,self-employed,600
227890,>1000,0,yes,self-employed,600
228065,>1000,>2,no,self-employed,600
228069,>1000,0,yes,self-employed,600
228177,>1000,>2,no,self-employed,600
228387,>1000,>2,no,self-employed,600
228448,>1000,0,yes,self-employed,600
228723,>1000,>2,no,self-employed,600
228910,>1000,>2,no,self-employed,600
229000,>1000,>2,no,self-employed,600
229110,>1000,0,yes,self-employed,600
229157,>1000,>2,no,self-employed,600
229160,>1000,>2,no,self-employed,600
229168,>1000,>2,no,self-employed,600
229221,>1000,>2,no,self-employed,600
229589,>1000,>2,no,self-employed,600
229637,>1000,>2,no,self-employed,600
229673,>1000,>2,no,self-employed,600
229722,>1000,>2,no,self-employed,600
229816,>1000,0,yes,self-employed,600
229836,>1000,>2,no,self-employed,600
229848,>1000,>2,no,self-employed,600
229960,>1000,0,yes,self-employed,600
230200,>1000,>2,no,self-employed,600
230205,>1000,>2,no,self-employed,600
230237,>1000,0,yes,self-employed,600
230304,>1000,0,yes,self-employed,600
230373,>1000,0,yes,self-employed,600
230569,>1000,>2,no,self-employed,600
230638,>1000,>2,no,self-employed,600
230654,>1000,>2,no,self-employed,600
230985,>1000,>2,no,self-employed,600
231083,>1000,>2,no,self-employed,600
231491,>1000,>2,no,self-employed,600
231690,>1000,>2,no,self-employed,600
231817,>1000,0,yes,self-employed,600
